Country,Latitude,Longitude,SiteID,Elevation,SiteName,distance_lakes_europeDistance,distance_lakesDistance,distance_rivers_europeDistance,distance_rivers_lake_centerlinesDistance,distance_landDistance
Great Britain,57.0258,-2.4102,S4199,0,Wardend ,1.66267898841,1.95875473199,1.08891725163,1.95875473199,0.223793066023
Great Britain,51.4091,-1.4248,S4208,12,Wawcott III,4.05130966523,5.7897943011,0.601246676165,5.7897943011,0.492701033082
Great Britain,51.4055,-1.4177,S4209,12,Wawcott,4.04911860355,5.79770593468,0.601778753031,5.79770593468,0.489769245666
Great Britain,51.5664,-1.5958,S4210,85,Wayland's Smithy,4.17826019458,5.56067478792,0.568947993757,5.56067478792,0.661025175012
Great Britain,53.6205,-2.0121,S4211,7,Waystone Edge,3.50600444057,4.36095371873,0.762820525484,4.36095371873,0.738314869483
Great Britain,54.6805,-1.2244,S4215,0,West Hartlepool,3.37872805305,4.1168077383,0.452168564255,4.1168077383,0.033134436769
Great Britain,51.5647,-0.1877,S4216,0,West Heath,4.58727126184,5.21849929877,0.614885372082,5.21849929877,0.583009005934
Great Britain,50.8409,-0.7543,S4220,0,Westhampnett,3.69906401914,5.92346793013,1.1368940364,5.92346793013,0.0639296816823
Great Britain,51.0395,-4.24013,S4221,69,Westward Ho,3.06244410512,4.04687223837,1.39201736203,4.04687223837,0.0167162316328
Great Britain,51.0383,-4.2396,S4222,87,Westwood Ho,3.06365088861,4.04817325657,1.39259859777,4.04817325657,0.017703030814
Great Britain,53.1035,-1.8566,S4223,38,Wetton Mill,3.98688321215,4.65200383459,1.05949806918,4.65200383459,0.878976926034
Great Britain,53.2672,-1.2023,S4226,38,Whitwell Long Cairn,4.34367271066,5.16693153507,0.542569472049,5.16693153507,0.643642566802
Great Britain,51.7729,-0.4055,S4232,0,Willington,4.69410208258,5.40681485824,0.366642620136,5.40681485824,0.852298682974
Great Britain,51.4401,-1.8748,S4235,40,Windmill Hill,4.02200231273,5.40096266503,0.81032924722,5.40096266503,0.599639322426
Great Britain,51.567,-4.285,S4241,38,Worms Head Cave,2.69056066895,3.5801000429,1.04989291844,3.5801000429,0.0113413932125
Great Britain,50.9366,-1.9915,S4245,141,Wyke Down,3.51179397739,5.61938239711,0.957736769107,5.61938239711,0.202308073245
Great Britain,55.5908,-5.50719,S4307,32,Achnasavil,0.620151373134,1.14544782793,1.19662705167,1.14544782793,0.028485492799
Great Britain,52.23,-0.92,S4333,0,Briar Hill,4.96433168408,5.84191107336,0.176300455189,5.84191107336,1.13856198742
Great Britain,52.394,-2.762,S4334,127,Bromfield,3.77565054703,4.13250050079,0.323312551257,4.13250050079,0.708745289226
Great Britain,51.17,-1.81,S4344,79,Coneybury 'Anomaly',3.75874104849,5.61379262077,0.965296734119,5.61379262077,0.425993664272
Great Britain,50.913,-2.222,S4380,33,Hambledon Hill,3.48286732874,5.45907584461,0.832044713282,5.45907584461,0.248990690991
Great Britain,51.1831,-1.81,S4392,109,W59 King Barrow Ridge,3.77177491635,5.60583750612,0.959301740278,5.60583750612,0.433866822885
Great Britain,53.26,-1.94,S4412,23,Lismore Fields,3.81498088898,4.52479771802,1.02115935025,4.52479771802,0.765304548856
Great Britain,52.865,-4.047,S4428,123,Moel y Gerddi,2.43105041357,2.80723218651,0.7811029251,2.80723218651,0.0567964259439
Great Britain,51.21,-1.86,S4451,143,Robin Hood's Ball,3.79389302295,5.54977594043,0.902542733005,5.54977594043,0.482953870468
Great Britain,50.7,-2.544,S4455,0,Rowden,3.28903842933,5.36933451716,0.924957936827,5.36933451716,0.120376072373
Ireland,52.404,-8.611,S4472,37,Tankardstown,0.945666596058,0.4433000485,0.625598872441,0.4433000485,0.303293769306
Great Britain,51.733,0.739639,S4483,0,The Stumble,4.88422492689,4.27635424836,0.926271792252,4.27635424836,0.0193683370737
Great Britain,51.441,-1.876,S4501,41,Windmill Hill - external features,4.02280637734,5.3994630408,0.808962004608,5.3994630408,0.598143779538
Great Britain,52.468,1.4514,S4522,5,Ditchingham Broome Heath,4.0526035911,3.5180669427,1.10001807349,3.5180669427,0.265820229667
Great Britain,52.929,0.496719,S4536,28,"Redgate Hill, Hunstanton",4.98306456621,4.50609121205,0.195921300835,4.50609121205,0.0119117102466
Great Britain,57.8083,-7.0939,S4537,0,Northon,1.5401594449,2.28929364914,2.60989305072,2.28929364914,0.00858657673348
Ireland,52.2513,-9.6539,S4634,104,Ballycarty,0.185825499058,1.32559114911,1.67961198293,1.32559114911,0.0838158767776
Great Britain,54.0948,-0.285883,S4667,0,Caythorpe,4.48428895223,5.21258488308,0.591174165089,5.21258488308,0.0837667052533
Great Britain,51.1735,-1.8097,S4678,78,Coneybury henge,3.76225347705,5.6119035937,0.963947599665,5.6119035937,0.427831361637
Great Britain,51.1932,-1.78673,S4707,75,Durrington Walls,3.78422008965,5.61825644478,0.974877127899,5.61825644478,0.422191304624
Great Britain,52.6534,-0.323585,S4730,0,Etton,5.39361457615,5.2992439183,0.351908314089,5.2992439183,0.407147943167
Great Britain,52.6481,-0.313222,S4731,0,Etton - A151 bypass site,5.40457164498,5.28861534566,0.342826372737,5.28861534566,0.401815995107
Great Britain,52.6493,-0.319622,S4732,0,Etton Landscape Site 1,5.39931616886,5.29506949642,0.34652942652,5.29506949642,0.406284382575
Great Britain,52.6493,-0.319622,S4733,0,Etton Landscape Site 2,5.39931616886,5.29506949642,0.34652942652,5.29506949642,0.406284382575
Great Britain,52.6493,-0.319622,S4734,0,Etton Landscape Site 4,5.39931616886,5.29506949642,0.34652942652,5.29506949642,0.406284382575
Great Britain,52.6493,-0.319622,S4735,0,Etton Landscape Site 6,5.39931616886,5.29506949642,0.34652942652,5.29506949642,0.406284382575
Great Britain,52.6493,-0.319622,S4736,0,Etton Landscape Site 7,5.39931616886,5.29506949642,0.34652942652,5.29506949642,0.406284382575
Great Britain,50.932,-1.9992,S4740,106,Fir tree field,3.50677850535,5.61651534005,0.955624437161,5.61651534005,0.196134383778
Great Britain,52.3441,0.068639,S4777,3,Haddenham Causewayed enclosure,5.40328607324,4.89956495472,0.0409177848985,4.89956495472,0.485476791455
Great Britain,52.3714,0.083108,S4778,2,Haddenham Long Barrow,5.42352285441,4.88502201478,0.0513827915162,4.88502201478,0.454785047582
Great Britain,55.8747,-6.33256,S4819,0,Killelan farm,1.00010405504,1.13712281307,0.800073526621,1.13712281307,0.00872497564466
Great Britain,59.326,-3.00571,S4856,0,Links of Noltland,1.90158666892,2.34991584762,2.70694698733,2.34991584762,0.00841748774873
Great Britain,50.7089,-2.41207,S4882,10,Mount Pleasant,3.28625745858,5.45711844424,0.942759747656,5.45711844424,0.0647893571507
Great Britain,59.3233,-2.9878,S4917,0,Pierowall quarry,1.91321982033,2.35795179751,2.70926763028,2.35795179751,0.00326006134911
Great Britain,59.2236,-2.67017,S4930,0,Pool,2.1055516452,2.47944108623,2.72212526211,2.47944108623,0.00220676233429
Great Britain,51.4158,-1.85759,S4991,54,Silbury Hill,3.99916097737,5.42910834791,0.832666462036,5.42910834791,0.627303311405
Great Britain,58.994,-3.20775,S5007,0,Stones of Stenness,1.53414618319,1.96208692848,2.33491464362,1.96208692848,0.0110758521117
Great Britain,59.309,-2.42508,S5034,0,Tofts Ness,2.35794041962,2.71069547257,2.90118716751,2.71069547257,0.00145495704404
Great Britain,51.4086,-1.85111,S5063,53,West Kennet Long Barrow,3.99252695075,5.43857219267,0.840711216174,5.43857219267,0.623311952156
Great Britain,51.4125,-1.84314,S5064,58,West Kennett Palisade,3.99709253313,5.44277264138,0.847485738228,5.44277264138,0.621522319792
Great Britain,50.9371,-1.99209,S5067,119,Wyke down henge 2,3.51226025985,5.61860903172,0.956966325949,5.61860903172,0.202656852833
Ireland,55.036,-7.27964,S5085,265,Thornhill,0.685856203369,0.806301960806,0.543938192169,0.806301960806,0.0272067289471
Ireland,54.6701,-6.15631,S5087,0,Ballyharry,1.50653665674,0.0860130804006,0.263525475998,0.0860130804006,0.232061294705
Ireland,54.6519,-8.0821,S5088,188,Drummeny Lower,0.182674938073,0.487599887715,0.158686294934,0.487599887715,0.0391076731601
Ireland,55.0253,-7.2698,S5089,275,Enagh Townland,0.684892276274,0.799641645989,0.537382577034,0.799641645989,0.028551982418
Ireland,54.0035,-6.76032,S5090,0,Coolfore ,0.849626828967,0.543651666787,0.0772728477539,0.543651666787,0.388143820381
Ireland,52.2576,-9.70116,S5091,95,Cloghers,0.213360183024,1.36403706262,1.72548251628,1.36403706262,0.0376810244022
Great Britain,51.8433,-2.10593,S6139,74,Crickley Hill,4.41376047435,4.98211545263,0.503356075358,4.98211545263,0.286144290874
Great Britain,51.4033,-1.07551,S6157,67,Abbots Farm,4.12577889889,6.08795905595,0.546763686066,6.08795905595,0.553625767103
Great Britain,51.2277,-1.73216,S6158,86,Ablington,3.82464498352,5.64128030179,0.914327892607,5.64128030179,0.407961712909
Great Britain,51.4203,-1.51961,S6159,15,Aldbourne,4.04557264951,5.70452043531,0.635289618757,5.70452043531,0.50494926052
Great Britain,53.2931,-2.21605,S6160,141,Alderley Edge,3.60830956735,4.25141829587,1.09783561998,4.25141829587,0.487277363521
Great Britain,51.4055,-1.13011,S6161,48,Aldermaston,4.11352040259,6.04030862116,0.550353697544,6.04030862116,0.557324059861
Great Britain,50.8126,0.143608,S6162,103,Alfriston,4.08754492155,5.0699788387,1.43229594283,5.0699788387,0.0533631123905
Great Britain,50.7074,-2.42207,S6163,10,Alington Avenue,3.28545867941,5.45097623225,0.941568734506,5.45097623225,0.0662144304514
Great Britain,56.4168,-3.53357,S6164,0,Almond Bank,0.509575637173,1.2502055391,0.0797802995733,1.2502055391,0.216165677664
Great Britain,52.2961,-2.8139,S6165,101,Ambrey,3.74588024679,4.14181818251,0.217317550603,4.14181818251,0.645105657238
Great Britain,51.1792,-2.83128,S6166,101,Amesbury,3.80371404109,4.82907411801,0.468035698745,4.82907411801,0.174969833114
Great Britain,53.389,-4.34157,S6167,0,Amlwch,2.13340723712,2.26569220824,1.34197523632,2.26569220824,0.0311298859619
Great Britain,54.2123,-1.11054,S6168,0,Ampleforth Moor,3.75078358497,4.51790706099,0.209195832654,4.51790706099,0.403096621792
Great Britain,53.2488,0.33,S6169,3,Anderby Creek,5.1608361639,4.72046053106,0.483504805871,4.72046053106,0.0255614338408
Great Britain,54.2383,-1.10538,S6170,0,Antofts Windypit,3.73839038428,4.50345213858,0.233692848842,4.50345213858,0.376827863752
Great Britain,53.5979,-0.525031,S6171,0,Appleby,4.59418297818,5.36619599647,0.226121922027,5.36619599647,0.0799308869024
Great Britain,51.9095,0.983643,S6172,32,Ardleigh,4.6062348637,4.01112669503,0.947024128145,4.01112669503,0.0660401686021
Great Britain,56.5695,-6.00182,S6173,724,Ardnacross,0.333929057885,1.08957995361,1.22910104719,1.08957995361,0.0300180212539
Great Britain,55.8872,-6.33614,S6174,1,Ardnave,0.999520265978,1.14904605304,0.809740298614,1.14904605304,0.00551094365785
Great Britain,51.1648,-2.82245,S6175,82,Ashcott Heath,3.78803309359,4.84539099142,0.478563955392,4.84539099142,0.187321686945
Great Britain,56.1874,-3.04418,S6176,0,Ashgrove Farm,1.04880527425,1.7554024708,0.331472940223,1.7554024708,0.0213151823825
Great Britain,53.2791,-1.22754,S6177,40,Ash Tree Cave,4.31671413745,5.14217267774,0.543008893113,5.14217267774,0.65479667516
Great Britain,52.8574,-1.37318,S6178,34,Aston,4.4973213751,5.18920554245,0.916030589009,5.18920554245,1.06267147181
Great Britain,52.0086,-0.624495,S6179,0,Aston Mill,4.83786533641,5.60435568527,0.160827183725,5.60435568527,1.0833060923
Great Britain,56.01,-5.20533,S6180,357,Auchategan,0.236189921038,0.946827269833,0.742151871587,0.946827269833,0.0475896890093
Great Britain,51.4156,-1.85738,S6181,54,Avebury,3.99897900975,5.42939558715,0.832918565827,5.42939558715,0.627588805031
Great Britain,51.4857,0.224009,S6182,0,Aveley Marshes,4.70491832417,4.82602067599,0.872152906537,4.82602067599,0.163795908194
Great Britain,56.216,-3.15945,S6183,0,Balbirnie,0.93149532366,1.65210397118,0.222213521191,1.65210397118,0.0984418960606
Great Britain,51.199,-1.49758,S6184,94,Balksbury,3.83139480717,5.84808251599,0.823132694041,5.84808251599,0.282563357851
Great Britain,54.3709,-4.47411,S6185,0,Ballachrink Farm,1.65040754279,1.79397288553,1.45834867737,1.79397288553,0.0259968786588
Great Britain,54.1625,-4.55051,S6186,0,Ballaquinney Beg,1.85518641039,1.76721692514,1.66545510441,1.76721692514,0.048318904168
Great Britain,55.3972,-5.66905,S6187,104,Balloch Hill,0.850212420751,0.893104172479,0.957494734607,0.893104172479,0.0688625442458
Great Britain,57.566,-3.98958,S6188,185,Balnagowan,0.642705534829,0.392256185802,0.845471014879,0.392256185802,0.0369310059435
Great Britain,56.6376,-2.64404,S6189,0,Balneaves,1.37080716343,1.84688858291,0.73174734007,1.84688858291,0.0963561772799
Great Britain,50.8044,-2.0485,S6190,4,Barford Farm,3.37697675734,5.66130414438,1.02030260751,5.66130414438,0.0651606668167
Great Britain,52.1154,1.12596,S6191,50,Barham,4.42583386044,3.85066382502,0.917540691414,3.85066382502,0.0925710375874
Great Britain,52.678,-0.371302,S6192,0,Barholm,5.34305611126,5.34824932132,0.395630042039,5.34824932132,0.434793205379
Great Britain,54.0099,-0.211346,S6193,0,Barmston,4.59353078301,5.32396918763,0.600833311557,5.32396918763,0.0152196017031
Great Britain,52.6493,-0.449238,S6194,0,Barnack,5.31147227537,5.42451065128,0.415333550564,5.42451065128,0.517091169528
Great Britain,56.0437,-3.32,S6195,0,Barns Farm,0.881248578155,1.67499838152,0.322228792165,1.67499838152,0.0180346361205
Great Britain,54.7464,-4.57467,S6196,0,Barsalloch,1.27096466642,1.66455474431,1.29322524643,1.66455474431,0.0149091247228
Great Britain,51.2615,-1.08497,S6197,212,Basingstoke,3.98678564662,6.15394623314,0.68887279116,6.15394623314,0.411706649934
Great Britain,51.7109,-1.96961,S6198,82,Bath Gate,4.28616021895,5.16890527219,0.657730605719,5.16890527219,0.41431215973
Great Britain,52.7499,0.464227,S6199,25,Bawsey,5.01810031981,4.51981108984,0.081811504136,4.51981108984,0.081811504136
Great Britain,51.4078,-1.90366,S6200,44,Beckhampton Road,3.98764039126,5.39646160548,0.790118928073,5.39646160548,0.593720415095
Great Britain,50.8251,0.0462,S6201,68,Beddingham,4.04579125762,5.15899831084,1.39033949768,5.15899831084,0.0456688613828
Great Britain,51.3849,-0.135901,S6202,0,Beddington,4.44722805279,5.19841948128,0.801987076854,5.19841948128,0.524881919922
Great Britain,53.1277,-2.69053,S6203,300,Beeston Castle,3.45762230333,3.86129539291,0.966976440768,3.86129539291,0.190837029164
Great Britain,51.2362,1.14048,S6204,76,Bekesbourne,4.33102232588,3.99233277106,1.16863271433,3.99233277106,0.142635743066
Great Britain,51.5408,-1.52123,S6205,54,Bellbarrow,4.16420530316,5.63723718015,0.537537703329,5.63723718015,0.625047762735
Great Britain,56.473,-5.37587,S6206,376,Benderloch,0.211752364095,0.609457327546,0.618549203944,0.609457327546,0.0142029926424
Great Britain,57.6041,-1.95482,S6207,0,Berrybrae,2.29662943909,2.39315323147,1.78234398265,2.39315323147,0.0709058037117
Great Britain,51.2985,-2.7402,S6208,182,Gorsey Bigbury,3.90743531176,4.81541788126,0.327051715941,4.81541788126,0.186468845923
Great Britain,52.8859,-0.326349,S6209,0,Billingborough,5.22452439645,5.31945573305,0.572077526058,5.31945573305,0.335150848397
Great Britain,50.5804,-1.25915,S6210,0,Binnel Point,3.28414863764,6.41099286012,1.38231278374,6.41099286012,0.0201607192332
Great Britain,51.8268,-2.09868,S6211,103,Birdlip bypass,4.39740438468,4.99725430269,0.51175820267,4.99725430269,0.289457216528
Great Britain,55.1084,-3.66023,S6212,353,Birkhall,1.29008830062,2.22919342974,0.377146560902,2.22919342974,0.144238425186
Great Britain,54.5927,-3.08811,S6213,318,Birkswood,2.0576374583,2.98095279696,0.866383725897,2.98095279696,0.341744206681
Great Britain,54.4524,-3.43456,S6214,296,Birrel Sike,1.94483065145,2.81441914087,0.990980665452,2.81441914087,0.0710358648853
Great Britain,50.7867,0.0814091,S6215,34,Bishopstone,4.03206109779,5.13713062097,1.43737129125,5.13713062097,0.00885319348089
Great Britain,56.4426,-5.36992,S6216,143,Black Crofts,0.18714472528,0.628613607552,0.620437320122,0.628613607552,0.0182910497238
Great Britain,50.8687,-0.445123,S6217,0,Blackpatch,3.8477932259,5.61785309744,1.2181416222,5.61785309744,0.0818586874376
Great Britain,55.6458,-3.6654,S6218,139,Blackshouse Burn,0.955230876438,1.79762257666,0.243484498891,1.79762257666,0.364515110249
Great Britain,51.7463,0.80973,S6219,15,Blackwater Site,4.81299672226,4.20506428469,0.960889388223,4.20506428469,0.010602650612
Great Britain,56.1396,-4.06013,S6220,0,Blair Drummond,0.380513271253,1.166029083,0.578027961261,1.166029083,0.224288644385
Great Britain,51.1938,-2.79863,S6221,127,Blakeway Farm,3.81273815556,4.84283908051,0.443549295795,4.84283908051,0.204437887878
Great Britain,53.9082,-2.64396,S6222,46,Bleasdale,2.86245858718,3.67972670405,0.672499835911,3.67972670405,0.211387025146
Great Britain,55.8049,-6.29821,S6223,0,Borraichill Mor,0.993254278823,1.07339864193,0.755247264477,1.07339864193,0.0185498517514
Great Britain,52.5075,-4.05532,S6224,262,Borth,2.49011499471,3.02936984602,0.668787875488,3.02936984602,0.00888036035305
Great Britain,52.4284,-1.94704,S6225,125,Bournville,4.45665894414,4.8275433249,0.792601763119,4.8275433249,0.787141847763
Great Britain,54.9539,-3.95685,S6226,19,Bow Hill,1.23726336101,2.21672696943,0.67929739496,2.21672696943,0.142627192358
Great Britain,54.1198,-0.226511,S6227,0,Boynton,4.5200743666,5.24331613511,0.652428149746,5.24331613511,0.0413322036795
Great Britain,56.6324,-2.60646,S6228,0,Boysack Mill,1.40818462316,1.88345293376,0.764940913078,1.88345293376,0.0906677235845
Great Britain,54.6487,-2.18289,S6229,0,Bracken Rigg,2.66633287659,3.47432003926,0.208414474785,3.47432003926,0.732018501679
Great Britain,56.6153,-2.77566,S6230,0,Bractullo,1.23857518419,1.73660921214,0.60191537985,1.73660921214,0.134994432848
Great Britain,51.7435,0.897342,S6231,1,Bradwell Sea,4.72872522595,4.11887075439,1.01777121145,4.11887075439,0.0151479610509
Great Britain,56.1048,-5.25827,S6232,139,Brainport Bay,0.127974438073,0.871454532434,0.702751393951,0.871454532434,0.0387834152699
Great Britain,54.6085,-3.46173,S6233,221,Brainthwaite,1.80431774901,2.75777516836,0.833931738453,2.75777516836,0.104927220968
Great Britain,52.7223,-3.04838,S6234,149,Breiddin,3.43959358159,3.71785102362,0.426733427915,3.71785102362,0.513901057111
Great Britain,53.0974,-3.53098,S6235,41,Brenig,2.93089197251,3.11341816237,0.669391877453,3.11341816237,0.199498628817
Great Britain,51.4911,-0.317426,S6236,0,Brentford,4.46705855163,5.35829837127,0.657826047505,5.35829837127,0.66154524631
Great Britain,51.5926,-4.18014,S6237,68,Breos Cwm Gower,2.76156020237,3.62059017255,0.950519223688,3.62059017255,0.0389715909349
Great Britain,51.107,-1.26715,S6238,99,Bridget's Farm,3.79022819816,6.08952854403,0.857636426524,6.08952854403,0.245042053942
Great Britain,53.5554,-0.502364,S6239,0,Brigg Raft,4.63908060078,5.41222664147,0.267049156778,5.41222664147,0.125350844337
Great Britain,53.5554,-0.500852,S6240,0,Brigg Track,4.6402252124,5.41329822862,0.268319277772,5.41329822862,0.125692124431
Great Britain,54.7923,-4.10462,S6241,110,Brighouse Bay,1.3173949593,2.13601907559,0.898208016275,2.13601907559,0.0111261538727
Great Britain,51.224,-1.70784,S6242,87,Brigmerston Down,3.82394807632,5.66304283736,0.903020197559,5.66304283736,0.389643070001
Great Britain,52.1148,-4.04924,S6243,65,Bryn Maen,2.62448340008,3.30530292282,0.619452627809,3.30530292282,0.221190240517
Great Britain,50.4804,-3.60272,S6244,0,Bulleigh Meadow,3.36228178914,4.86199513636,1.47305612089,4.86199513636,0.0631480680623
Great Britain,51.4245,-1.02474,S6245,41,Burghfield,4.16010598115,6.06715674326,0.52309068774,6.06715674326,0.577843150431
Great Britain,51.4333,-1.00297,S6246,46,Burghfield Cottages,4.17468242051,6.04428275384,0.514340705078,6.04428275384,0.586191050938
Great Britain,52.4619,0.386273,S6247,0,Burnt Fen,5.11321213775,4.58275820253,0.136183315164,4.58275820253,0.306484956318
Great Britain,51.1034,-1.27007,S6248,108,Burntwood Farm,3.78602721782,6.08918784539,0.861501286418,6.08918784539,0.240750811006
Great Britain,50.899,-0.576,S6249,0,Bury Hill,3.82096035307,5.73622003913,1.13669400016,5.73622003913,0.0971853203936
Great Britain,53.2282,0.238385,S6250,1,Butterbump,5.25097200177,4.80679158248,0.482486055161,4.80679158248,0.10376239697
Great Britain,51.0244,-2.53156,S6251,18,Cadbury Castle,3.61049643401,5.15394798519,0.607501870367,5.15394798519,0.368766593932
Great Britain,53.2746,-1.59057,S6252,13,Cairnfield,4.0495557402,4.85607315827,0.74990542477,4.85607315827,0.963415990577
Great Britain,51.5934,-2.74064,S6253,111,Caldicot Castle,4.0328266426,4.62320343807,0.0786426252105,4.62320343807,0.0240733649497
Great Britain,55.3632,-1.90691,S6254,0,Callaly Moor,2.43658359971,3.1547520681,0.433332528781,3.1547520681,0.284437844353
Great Britain,52.4655,-3.84346,S6255,148,Camddwr,2.70568089739,3.21832247638,0.454372482001,3.21832247638,0.13344209231
Great Britain,51.6274,0.777379,S6256,0,Canewdon,4.86339194012,4.25621482639,1.03339983087,4.25621482639,0.0673743849026
Great Britain,51.5041,-0.708907,S6257,0,Cannon Hill,4.33395297808,5.74284767217,0.533971992944,5.74284767217,0.6998268274
Great Britain,51.9932,-5.01691,S6258,269,Carne Coch,1.84991413017,2.83387900527,1.59468418723,2.83387900527,0.0321943550953
Great Britain,52.5853,-3.49241,S6259,135,Carneddau,3.02202440841,3.41904806882,0.175449459674,3.41904806882,0.45582748162
Great Britain,52.0186,-4.82763,S6260,168,Carreg Coetan,1.98665045667,2.90504709698,1.40370804664,2.90504709698,0.00464639645317
Great Britain,52.2906,-0.941316,S6261,0,Castle Brampton,5.01760779993,5.79818021335,0.240210440481,5.79818021335,1.12274040783
Great Britain,52.6598,-2.38444,S6262,146,Castle Farm,4.01674693756,4.33286302135,0.675958938176,4.33286302135,0.744684609751
Great Britain,57.6121,-1.85269,S6263,0,Castle Hill,2.39204220715,2.4955840619,1.81426706948,2.4955840619,0.0232703631257
Great Britain,53.5546,-0.508422,S6264,0,Castlethorpe,4.63502003238,5.40850023992,0.262430354959,5.40850023992,0.124946831588
Great Britain,50.5453,-5.00444,S6265,464,Cataclews,2.97577406994,4.04264535214,2.26709745238,4.04264535214,0.00930065051488
Great Britain,50.6309,-4.62751,S6266,124,Cataclews Barrow,3.10997869076,4.23076595364,1.95427850221,4.23076595364,0.0855821067747
Great Britain,52.9566,-3.49771,S6267,82,Cefn Caer Euni,2.96994018744,3.21165883227,0.524748868412,3.21165883227,0.343944903727
Great Britain,53.2518,-3.91727,S6268,37,Cefn Coch,2.54623129495,2.70070808206,0.965602975814,2.70070808206,0.058193891432
Great Britain,51.717,-4.01527,S6269,139,Cefn Drum,2.83441378761,3.62471000612,0.744015086205,3.62471000612,0.06884285947
Great Britain,51.7097,-3.54592,S6270,7,Cefn Glas,3.25136133626,3.9469004933,0.439775849496,3.9469004933,0.261280517452
Great Britain,51.5625,-2.7993,S6271,106,Chapeltump,3.99095134915,4.59840302422,0.144354822919,4.59840302422,0.00156974520225
Great Britain,51.286,-2.72996,S6272,146,Charterhouse Warren,3.89362233659,4.83137912836,0.337130352386,4.83137912836,0.20234291018
Great Britain,55.5276,-1.84157,S6273,0,Chatton Sandyford,2.41686158851,3.1048760468,0.332207288602,3.1048760468,0.108228399693
Great Britain,58.4218,-4.18492,S6274,65,Chealamy,0.433435310168,1.03968152941,1.7080080443,1.03968152941,0.114267675657
Great Britain,51.1806,-2.87709,S6275,99,Chilton,3.81310740511,4.79496081841,0.4848833767,4.79496081841,0.130459256475
Great Britain,50.7358,-1.7775,S6276,1,Christchurch,3.3308745968,5.91252534515,1.25104423859,5.91252534515,0.0167113973084
Great Britain,50.8629,-0.419723,S6277,0,Church Hill,3.85359424549,5.59494288479,1.23484081538,5.59494288479,0.0647382754559
Great Britain,50.7082,-2.43909,S6278,28,Church Street,3.28751348634,5.4382102168,0.936534565833,5.4382102168,0.0707519505031
Great Britain,50.164,-5.54022,S6279,0,Chysauster,3.10997657679,3.88011035475,2.55484822144,3.88011035475,0.0405789908697
Great Britain,50.8589,-0.384335,S6280,0,Cissbury,3.86560917329,5.56195904971,1.25505946984,5.56195904971,0.0583507851275
Great Britain,51.7965,-1.3764,S6281,130,City Farm,4.44096495951,5.62881833612,0.251689963248,5.62881833612,0.882940969714
Great Britain,57.1671,-7.40273,S6282,0,Cladh Hallan,1.7209068942,2.43882527896,2.09224846957,2.43882527896,0.0200998756215
Great Britain,56.5791,-5.75028,S6283,316,Claggan,0.183555551537,0.852604263008,0.977378735701,0.852604263008,0.00722214649533
Great Britain,54.1981,-4.39169,S6284,0,Clayhead Cairns,1.82988562345,1.91260258496,1.53965094291,1.91260258496,0.00349070193513
Great Britain,53.5674,-0.0307127,S6285,0,Cleethorpes,4.99833589919,5.11422396562,0.708398513129,5.11422396562,0.0161840227783
Great Britain,51.1529,1.38514,S6286,68,Cliffe,4.09621897516,3.78439343548,1.00309895075,3.78439343548,0.00140160622145
Great Britain,54.9829,-3.0752,S6287,72,Clochmabane Stane,1.808786017,2.67473904523,0.615169941805,2.67473904523,0.0201194135103
Great Britain,51.8516,-0.247371,S6288,0,Codicote,4.82615194319,5.24130211087,0.322955628657,5.24130211087,0.747056325789
Great Britain,51.4578,-3.24804,S6289,157,Coed Y Cwmdda,3.6311883412,4.33576749049,0.586131843359,4.33576749049,0.0622789916424
Great Britain,51.181,-0.358946,S6290,0,Coldharbour,4.16712060079,5.4583776262,0.96037031723,5.4583776262,0.360932815294
Great Britain,51.4193,0.354578,S6291,47,Coldharbour Road,4.7135402441,4.71069347497,0.984535685084,4.71069347497,0.0451689982621
Great Britain,56.3051,-3.15083,S6292,0,Collessie,0.907925987512,1.59731393596,0.183046110584,1.59731393596,0.070471265066
Great Britain,52.7474,-3.15418,S6293,105,Collfryn,3.33151835932,3.61382928509,0.378713895837,3.61382928509,0.491795852463
Great Britain,50.5096,-4.58127,S6294,44,Colliford Reservoir,3.2351866684,4.36041351026,2.01888212994,4.36041351026,0.197640143949
Great Britain,50.7965,0.233712,S6295,154,Combe Hill,4.12412187076,4.98937140621,1.47917237419,4.98937140621,0.0494803571531
Great Britain,51.9535,-1.77734,S6296,125,Condicote,4.54179093645,5.20310494011,0.591684541965,5.20310494011,0.632264832566
Great Britain,56.6301,-3.08245,S6297,0,Cookston Farm,0.932460317654,1.45918635328,0.315504617082,1.45918635328,0.179700878685
Great Britain,52.3607,-3.74626,S6298,264,Copa Hill,2.82724349402,3.35995536548,0.348595924388,3.35995536548,0.275659282448
Great Britain,51.881,-3.44281,S6299,179,Corn Du,3.27406485412,3.90345507832,0.241229231438,3.90345507832,0.455881640999
Great Britain,51.3256,1.35477,S6300,13,Cottington Lane,4.23971822446,3.7615520023,1.17773850735,3.7615520023,0.0228489649656
Great Britain,52.059,-0.709017,S6301,0,Cotton Valley,4.85920161227,5.68571495416,0.0716423542955,5.68571495416,1.09638015958
Great Britain,51.4446,-2.81162,S6302,250,Court Hill,4.02809834449,4.66531839899,0.225874897454,4.66531839899,0.0294110319438
Great Britain,54.0791,-0.540132,S6303,0,Cowlam,4.28442466916,5.02777605682,0.421854703831,5.02777605682,0.237609200041
